profile_id_a,profile_id_b,entity_id_a,platform_a,platform_b,label
twitter_dt10111,instagram_vanissawanick,danieltuttle,twitter,instagram,0
googleplus_dhinacamachoacosta,twitter_folghera,niuz,googleplus,twitter,0
googleplus_rolfekolbe,instagram_kha_leen,rolfek,googleplus,instagram,0
googleplus_roseramillsoficial,instagram_caiocorraini,roseramills,googleplus,instagram,0
googleplus_socksonanoctopus,instagram_ohouud,daphnecheung,googleplus,instagram,0
googleplus_estercuni,twitter_estreitta,estercuni,googleplus,twitter,0
googleplus_santiagosalido,twitter_jpettyiii,santiagosalido,googleplus,twitter,0
googleplus_bronsonharrington,twitter_dzu24,BronsonHarrington,googleplus,twitter,0
googleplus_danielpbarron,instagram_daniellericks,danielpbarron,googleplus,instagram,0
twitter_saritos_ink,instagram_ival,sarito,twitter,instagram,0
googleplus_adnanchohdry,twitter_hazamyahya,adnanyousafch,googleplus,twitter,0
twitter_jimmyjett,instagram_ajarn_donald,jimmyjett,twitter,instagram,0
googleplus_edgelink,twitter_atsoukalidis,edgelink,googleplus,twitter,0
twitter_daviskristen,instagram_raheemn,kristendavis,twitter,instagram,0
twitter_afroninjaxtv,instagram_ragetegar,AfroNinjaX,twitter,instagram,0
twitter_eladbs,instagram_jesperhauge,eladbs,twitter,instagram,0
googleplus_joshuahor,twitter_joshharcus,joshuahor,googleplus,twitter,0
twitter_calebwoodard,instagram_kalliebrynn,CalebWoodard,twitter,instagram,0
googleplus_ivonnelara,instagram_bertboerland,vonnelara,googleplus,instagram,0
googleplus_deanmarsden,twitter_miss_assmann,deanmarsden,googleplus,twitter,0
googleplus_shannitawilliams,twitter_shannitaw,shannitawilliams,googleplus,twitter,1
twitter_tiagohiroshi,instagram_rottitude,tiagohiroshi,twitter,instagram,0
googleplus_rutgerblom,twitter_damonzick,rutgerblom,googleplus,twitter,0
googleplus_drewharteverett,instagram_haohmaru,drewhart,googleplus,instagram,0
googleplus_diethylstilbestrolcouk,twitter_marinestranding,desdaughter,googleplus,twitter,0
googleplus_marcofdelaurenti,instagram_themissiah,hiraedd,googleplus,instagram,0
googleplus_georgekampolis,instagram_dunn32,gkampolis,googleplus,instagram,0
googleplus_danielfox,twitter_asnood,foxdaniel,googleplus,twitter,0
googleplus_michaelcoley,twitter_khaimano,michaelcoley,googleplus,twitter,0
googleplus_malikhinds,twitter_igeektvplus,malikhinds,googleplus,twitter,1
twitter_101fdcomunicar,instagram_pjvickers,anamsdiaz,twitter,instagram,0
googleplus_angelamondor,twitter_angelbaldonado,wpgsgeekygirl,googleplus,twitter,0
googleplus_hisayukitakeuchi,instagram_davidnburgess,paultakeuchi,googleplus,instagram,0
googleplus_claudersousa,instagram_fatomousso,claudersousa,googleplus,instagram,0
instagram_rjoerges,twitter_rich5370,rjoerges,instagram,twitter,0
instagram_e3jeremey,twitter_e3jeremey,JeremeyPerkins,instagram,twitter,1
instagram_julienhorn,twitter_julienhorn,julienhorn,instagram,twitter,1
googleplus_heatherelias,twitter_healtheugene,heatherelias,googleplus,twitter,0
twitter_thomaskeup,instagram_izazael,thomaskeup,twitter,instagram,0
googleplus_agathamarsha,instagram_aguedamarcia,agathamarsha,googleplus,instagram,1
googleplus_tommythompson,instagram_gnuboss,trainertommyt,googleplus,instagram,0
twitter_ldtthemovie,instagram_tloonen,maycharters,twitter,instagram,0
googleplus_alessandrotrentin83,instagram_aletrentin83,aletrentin,googleplus,instagram,1
googleplus_lennyfontes,twitter_mimicatastrophe,lenfontes,googleplus,twitter,0
googleplus_patrickodendaaladvies,twitter_milko,Patrickodendaal,googleplus,twitter,0
instagram_cristinasimone,twitter_cristinasimone,cristinasimone,instagram,twitter,1
twitter_skwashd,instagram_psciara,skwashd,twitter,instagram,0
twitter_bramfc,instagram_ohhkirsten,bramfc,twitter,instagram,0
googleplus_adamsweet,twitter_rockstar_av8r,adamrsweet,googleplus,twitter,0
twitter_perfildelatosta,instagram_rie_re,MrChorusman,twitter,instagram,0
googleplus_caitlingarzi,twitter_ianblack,CaitlinGarzi,googleplus,twitter,0
googleplus_speakingbadger,instagram_donpacobarranco,speakingbadger,googleplus,instagram,0
googleplus_luisvivancos,twitter_mandyplugge,LuisVivancoSoriano,googleplus,twitter,0
googleplus_laurentbuanec,twitter_ricoburaga,laurentbuanec,googleplus,twitter,0
googleplus_angelosantiagoajcs,instagram_gelosantiagorfp,ajcsantiago,googleplus,instagram,1
googleplus_echeng,instagram_tristantiteux,echeng,googleplus,instagram,0
googleplus_lisama,instagram_oleiah,lisama,googleplus,instagram,0
instagram_photografia,twitter_photografia,eduardomueses,instagram,twitter,1
instagram_carstenlange,twitter_carolharnett,carstenlange,instagram,twitter,0
googleplus_anthonyavila,instagram_ddandaneau,anthonyavila,googleplus,instagram,0
instagram_filosnet,twitter_filos,filos,instagram,twitter,1
googleplus_marionerio,twitter_stevenlarson,maritosv,googleplus,twitter,0
instagram_dtnmatt,twitter_fless13,mattorr,instagram,twitter,0
googleplus_nathanjurgensen,instagram_sonic010739,njurgensen,googleplus,instagram,0
googleplus_andreasfeusi,twitter_oxhorn,andreasfeusi,googleplus,twitter,0
googleplus_tysafennern,twitter_publikaccion,tysafennernonline,googleplus,twitter,0
googleplus_efrainlara,twitter_laura_molina,efrainlara,googleplus,twitter,0
googleplus_estefanejotemartellamuchstegui,twitter_clementtang,Ejote,googleplus,twitter,0
twitter_alexurrea,instagram_androssity,alexurrea,twitter,instagram,0
twitter_keithklingen,instagram_zecool,keithklingen,twitter,instagram,0
googleplus_ryanchavisgplus,twitter_bexferriday,ryanchavis,googleplus,twitter,0
twitter_gaylejoseph,instagram_falanac,gaylejoseph,twitter,instagram,0
googleplus_joeortenzi,twitter_bmats,joeortenzi,googleplus,twitter,0
twitter_damiankoh,instagram_marioarrabal,damiankoh,twitter,instagram,0
twitter_followed,instagram_unschoolinglife,djandyw,twitter,instagram,0
googleplus_chyanphang,twitter_chyan,chyan,googleplus,twitter,1
googleplus_kevinvlaeminck,twitter_rlcassidy,Ma9ur0,googleplus,twitter,0
googleplus_caroljew,instagram_jensanmx,CarolJew,googleplus,instagram,0
twitter_harrip01,instagram_jakubzalas,petercharris,twitter,instagram,0
googleplus_joakimberndes,instagram_raingal7,jberndes,googleplus,instagram,0
googleplus_sergioalarcn,twitter_yeyoalarcon,yeyoalarcon,googleplus,twitter,1
googleplus_jamesredenbaugh,instagram_anisuka,jamesredenbaugh,googleplus,instagram,0
googleplus_stephanrbbeln,twitter_justbiglee,stephanroebbeln,googleplus,twitter,0
instagram_pauldateh,twitter_paulatrindade6,pauldateh,instagram,twitter,0
instagram_aaronklinefelter,twitter_aklinefelter,aaronklinefelter,instagram,twitter,1
googleplus_michaelshane,twitter_isthatsomike,themichaelshane,googleplus,twitter,0
googleplus_anderssporring,instagram_andersongouveia,AndersSporring,googleplus,instagram,0
googleplus_tiffanyrose,instagram_pesadilla24,geekygirl,googleplus,instagram,0
googleplus_anastaciamarkaki,twitter_jennymilk,greekcompaniesonline,googleplus,twitter,0
googleplus_sebastiangonzalez8,twitter_meigs,sebas8gonzalez,googleplus,twitter,0
twitter_mufidsalim,instagram_stevenmdean,MufidSalim,twitter,instagram,0
instagram_checovenier,twitter_francktourneret,Venier,instagram,twitter,0
twitter_rickbakas,instagram_iscvladimir,rickbakas,twitter,instagram,0
googleplus_jasonbergman,twitter_loonyboi,loonyboi,googleplus,twitter,1
googleplus_thibaultlematre,instagram_ajuece,itibz,googleplus,instagram,0
googleplus_dieterpeeters88,twitter_valonsaa,DieterPeeters,googleplus,twitter,0
googleplus_franklingan,twitter_thomaspowers,franklingan,googleplus,twitter,0
googleplus_amazingjingjavier,twitter_jeromevadon,jingjaviercom,googleplus,twitter,0
googleplus_sergiocaredda,instagram_franciscocalder,sergiocaredda,googleplus,instagram,0
instagram_robertssports,twitter_robgoates,pjdroberts,instagram,twitter,0
twitter_codella,instagram_adam2k,petecodella,twitter,instagram,0
googleplus_katieweekskatiekutthroat,instagram_katerinazee,katiekutthroat,googleplus,instagram,0
googleplus_franklingan,instagram_leovillanova,franklingan,googleplus,instagram,0
twitter_artesvisuales,instagram_fabianoalmeida,artesvisuales,twitter,instagram,0
googleplus_tomdenison,instagram_zacharydupuis,tomdenison,googleplus,instagram,0
googleplus_missykucia,instagram_jakopo87,kucimiss,googleplus,instagram,0
googleplus_juanjobrizuela,twitter_gorkag,juanjobrizuela,googleplus,twitter,0
twitter_chyan,instagram_alvaropascual84,chyan,twitter,instagram,0
googleplus_claresaxon,twitter_byteforbyte,claresaxon,googleplus,twitter,0
googleplus_juanpernia,instagram_b_tronic,juanrules,googleplus,instagram,0
googleplus_miguelangellpez,instagram_migue_a_lopez,miguelangellopezfuente,googleplus,instagram,1
googleplus_adeelkhan1,instagram_petrskuta,adeelnkhan,googleplus,instagram,0
googleplus_chadweninger,instagram_jenovaproject,ChadWeningerMortgageSpecialist,googleplus,instagram,0
googleplus_paulsteel,instagram_lifeonmobile,lifeonmobile,googleplus,instagram,1
googleplus_michaelrajivshah,twitter_fredcj,MichaelRajivShah,googleplus,twitter,0
googleplus_anastasioskikidis,twitter_akikidis,anastasioskikidis,googleplus,twitter,1
instagram_hollywoodpunk,twitter_hollywoodpunk,hollywoodpunk,instagram,twitter,1
googleplus_micheleolivieriplus,instagram_evq,molivieri,googleplus,instagram,0
googleplus_josimarlarasosa,twitter_ncooprider,JosimarLS,googleplus,twitter,0
twitter_chefandolicious,instagram_ronaldomanga,andolicious,twitter,instagram,0
googleplus_joshdempsey66,instagram_scrappinmichele,joshdempsey,googleplus,instagram,0
twitter_drjessechappus,instagram_bigern79,drjessechappus,twitter,instagram,0
googleplus_gijstenbuuren,twitter_gijstenbuuren,gijstenbuuren,googleplus,twitter,1
googleplus_glennthorpe,instagram_glubbert,glennthorpe,googleplus,instagram,0
instagram_paultlbt,twitter_paulgoode,paultlbt,instagram,twitter,0
googleplus_jeffoien,twitter_iamjeff75,joien,googleplus,twitter,0
googleplus_azazeoainamart,twitter_dinalt,azazeo,googleplus,twitter,0
twitter_keburak,instagram_jeffrey_funk,keburak,twitter,instagram,0
googleplus_olivierbloemendaal,instagram_jamideleon,oli4b,googleplus,instagram,0
googleplus_leanderwattig,twitter_tomasfronek,leanderwattig,googleplus,twitter,0
googleplus_alisahughley,instagram_sebasmuriel,alisamhughley,googleplus,instagram,0
googleplus_matthewglenevans,twitter_katmaund,matthewglen,googleplus,twitter,0
googleplus_charlayneprimo,instagram_nanycrazy,charlayne,googleplus,instagram,1
twitter_yefeth,instagram_luispillo,japhethcampbell,twitter,instagram,0
googleplus_alexandramanzano,instagram_alessandro_rigato,alimanzano,googleplus,instagram,0
instagram_lbrandao,twitter_lbrandao,lbrandao,instagram,twitter,1
googleplus_oscarruiztome,instagram_sarahbuhr,oscarruiztome,googleplus,instagram,0
twitter_luis_madureira,instagram_kevinjohnmarks,LuisMadureira,twitter,instagram,0
twitter_mabosekina,instagram_jakelea,mabosekina,twitter,instagram,0
googleplus_leiahstevermer,twitter_juninbsk,leiah,googleplus,twitter,0
twitter_heyrui,instagram_janhorak,heyrui,twitter,instagram,0
twitter_fresholdidea,instagram_gadgeeked,bradhess,twitter,instagram,0
googleplus_coreyharris,instagram_ubskur,CoreyAHarris,googleplus,instagram,0
googleplus_wolfgangbremer,instagram_ricardovaz84,wolfgang,googleplus,instagram,0
googleplus_garethjonesnow,twitter_kris33390,garethjonesnow,googleplus,twitter,0
twitter_doschu,instagram_unklesteve,doschu,twitter,instagram,0
twitter_celioikeda,instagram_jhporte,celioikeda,twitter,instagram,0
googleplus_chrisdancy,instagram_pierresuchet,chrisdancy,googleplus,instagram,0
googleplus_dariosepulveda,twitter_millerhubuk,mithical,googleplus,twitter,0
googleplus_imanimosley,instagram_marceldarvas,nightandsilence,googleplus,instagram,0
googleplus_johnfulton,twitter_johnrelova,civilwarfamily,googleplus,twitter,0
googleplus_petermonbailleu,instagram_psciara,petermonbailleu,googleplus,instagram,0
googleplus_andresgarridogonzalez,instagram_cutrer,undasein,googleplus,instagram,0
twitter_greghauenstein,instagram_trevorlongau,greghauenstein,twitter,instagram,0
googleplus_chriseldridgekino,instagram_doodlehedz,thedridge,googleplus,instagram,0
twitter_prem_i_am,instagram_tm_cabasa,Premkumarsingh,twitter,instagram,0
instagram_francinalg,twitter_fran_villafanez,francinalg,instagram,twitter,0
googleplus_marcodeantoni,instagram_jheil65,marcodeantoni,googleplus,instagram,0
googleplus_moritznagel,instagram_malibumuffie,moritz,googleplus,instagram,0
instagram_amygodin,twitter_amyasti,amygodin,instagram,twitter,0
twitter_preppy_chic,instagram_juliegolob,StephanieU,twitter,instagram,0
googleplus_rogerbalettie,instagram_zacherock,rogerbalettie,googleplus,instagram,0
googleplus_jonsinden,instagram_thomasseifert,jonsinden,googleplus,instagram,0
googleplus_stevedeanweston,instagram_karmicangel,steveweston,googleplus,instagram,0
twitter_norfolkdarren,instagram_bookoisseur,darrent,twitter,instagram,0
twitter_niivazq,instagram_kelpic1,nivazquez97,twitter,instagram,0
googleplus_kandayiaali,instagram_edenilton,jagudeye,googleplus,instagram,0
googleplus_ryandraga,twitter_igon,TuxOtaku,googleplus,twitter,0
googleplus_nicholastok,twitter_theshellymeyer,nictok,googleplus,twitter,0
googleplus_josereyesesko,twitter_joeginese,xeskox,googleplus,twitter,0
googleplus_micheleolivieriplus,twitter_mikefromalive,molivieri,googleplus,twitter,0
googleplus_feixiao,twitter_larry_spradling,feixiao,googleplus,twitter,0
googleplus_massimilianofabrizimaxfabrizi,twitter_giuliagentilin,maxfabrizi,googleplus,twitter,0
twitter_elarrr,instagram_fxholic,leeroy,twitter,instagram,0
googleplus_terryphillipsvo,instagram_terryphillips,fmprodguy,googleplus,instagram,1
twitter_sensfanmatt,instagram_wooddickinson,mattyoung,twitter,instagram,0
googleplus_brittneyleblanc,twitter_moises,britl,googleplus,twitter,0
googleplus_mohammadasfour,twitter_natinash,masfour,googleplus,twitter,0
googleplus_jeromeperakis,instagram_jillwillrun,jeromeperakis,googleplus,instagram,0
instagram_aguseji,twitter_aguseji,aguseji,instagram,twitter,1
googleplus_tarekhussein,instagram_gabbycorsalas,tsameer,googleplus,instagram,0
googleplus_nickbroughall,twitter_bruff,bruff,googleplus,twitter,1
googleplus_vozdelvalle,twitter_jorgeluisavilat,jlat85,googleplus,twitter,1
instagram_dvux,twitter_domenicosolazzo,dominicfuchs,instagram,twitter,0
googleplus_brigittedjajasasmita,instagram_willy_rod,bibiweb,googleplus,instagram,0
googleplus_lindydebruynlinxie,instagram_benediktsebastian,LindyBester,googleplus,instagram,0
googleplus_karlheinzeberts,twitter_bdbrooker,KarlheinzEberts,googleplus,twitter,0
googleplus_timwebb,twitter_andy_f_batee,calculatedstepz,googleplus,twitter,0
googleplus_davidarcifa,instagram_janeasher,davidarcifa,googleplus,instagram,0
instagram_laurasfiatcreative,twitter_belleartworks,LauraSfiat,instagram,twitter,1
twitter_ickbale,instagram_diyadventurer,IQbale,twitter,instagram,0
googleplus_dianeharrigan,twitter_postcardsfromsf,dianeharrigan,googleplus,twitter,1
twitter_plusjack,instagram_geoffreyorthwein,plusjack,twitter,instagram,0
googleplus_hayleyvu,twitter_xupushopuk,hayleyvu,googleplus,twitter,1
twitter_simonesantoba,instagram_anat0m1c,simonesantoba,twitter,instagram,0
twitter_ramonartime,instagram_gletham,ramonartime,twitter,instagram,0
twitter_davidperze,instagram_gingernutdesigns,davidperze,twitter,instagram,0
googleplus_heathercolemanmarie,instagram_heathermcoleman,heathercoleman,googleplus,instagram,1
googleplus_mathieurensen,instagram_mathieurensen,mathieurensen,googleplus,instagram,1
googleplus_sebastianmller,instagram_funkinspektor,sebastianmueller,googleplus,instagram,1
twitter_celebrone,instagram_bobkiesow,celebrone,twitter,instagram,0
googleplus_mikeamerson,twitter_stephenaxlscott,mikeamerson,googleplus,twitter,0
googleplus_marcobeltrametti,instagram_mbeo,mbeo,googleplus,instagram,1
instagram_bookkeepergirl,twitter_kimbamcmichael,bookkeepergirl,instagram,twitter,0
googleplus_sarahcicuto,twitter_saritos_ink,sarahcicuto,googleplus,twitter,0
googleplus_luisvivancos,twitter_luisraa,LuisVivancoSoriano,googleplus,twitter,0
googleplus_eduardoortegasnchez,instagram_mariakarpenko,ortysan,googleplus,instagram,0
twitter_ukearthworks,instagram_teppeimisue,kevinroys,twitter,instagram,0
twitter_claudiaphares,instagram_benbourgon,claudiaphares,twitter,instagram,0
googleplus_adnanchohdry,instagram_svil3,adnanyousafch,googleplus,instagram,0
googleplus_eugenieteasley,twitter_eugenieee,eugenieteasley,googleplus,twitter,1
googleplus_brianmawdsley,instagram_juninbsk,BrianMawdsley,googleplus,instagram,0
googleplus_sarahkayesugabetic,twitter_saraconsuela,sugabetic,googleplus,twitter,0
twitter_johnnydgood,instagram_jordyvangent,jonathanlopez,twitter,instagram,0
googleplus_rottenfuhereazm2atk,instagram_tomg440,m2atk,googleplus,instagram,0
twitter_beckymaew,instagram_bott_co,beckymaew,twitter,instagram,0
googleplus_tanveerchowdary,twitter_tan1337,tan1337,googleplus,twitter,1
twitter_indogemstone,instagram_troppouncapo,indogemstone,twitter,instagram,0
twitter_mistermccall,instagram_sergiovenuto,brandonmccall,twitter,instagram,0
googleplus_montezmccrary,twitter_practitionerd,montezmccrary,googleplus,twitter,1
googleplus_andrewbesford,twitter_andre_hell,abesford,googleplus,twitter,0
twitter_daccampo,instagram_betthoperez,davidaccampo,twitter,instagram,0
googleplus_claudearsenault,instagram_cnycenc,clarsenault,googleplus,instagram,0
googleplus_alejandrofranceschi,instagram_zencommedia,alejandrofranceschi,googleplus,instagram,0
googleplus_michaeldunker,twitter_mmdewalt,michaeldunker,googleplus,twitter,0
googleplus_ricovigliotti,twitter_karolnut,RicoVig,googleplus,twitter,0
instagram_mantaypeli,twitter_rtoppi,robertoantoraz,instagram,twitter,0
instagram_intweetion,twitter_intweetion,intweetion,instagram,twitter,1
twitter_pasquale_parisi,instagram_mariamonegro,pasqualeparisi,twitter,instagram,0
googleplus_rebeccapedersonhessey,twitter_nccmrm97,rebeccapedersonhessey,googleplus,twitter,1
twitter_davedebor,instagram_salvinus17,davedebor,twitter,instagram,0
twitter_marklobo,instagram_elenapolymorfic,marklobo,twitter,instagram,0
googleplus_marcofdelaurenti,instagram_mfdela,hiraedd,googleplus,instagram,1
instagram_birkut,twitter_alevica,birkut,instagram,twitter,0
googleplus_gjmarshall,instagram_doug_hiltz,gjmarshall,googleplus,instagram,0
googleplus_falktpuschmann,instagram_derfreakmusic,falkt,googleplus,instagram,0
googleplus_pedrothomaz,instagram_peruka,ptthe13,googleplus,instagram,0
